model	subset	seed	position	c_begin	c_end	strategy	layer_range	gamma	w	step_acc_val@1	agent_acc_val@1	step_acc_val@3	agent_acc_val@3	step_acc_test@1	agent_acc_test@1	step_acc_test@3	agent_acc_test@3
deepseek-8b	musique	18	act/13	0	6	base	-	0.0	-	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	0-8	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	0-8	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	0-8	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	0-8	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	0-8	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	0-8	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	0-8	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	0-8	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	0-8	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	0-8	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	0-8	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	0-8	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	0-8	0.0	5	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	0-8	0.0	5	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	0-8	0.0	5	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	0-8	0.0	all	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	0-8	0.0	all	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	0-8	0.0	all	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	8-16	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	8-16	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	8-16	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	8-16	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	8-16	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	8-16	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	8-16	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	8-16	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	8-16	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	8-16	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	8-16	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	8-16	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	8-16	0.0	5	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	8-16	0.0	5	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	8-16	0.0	5	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	8-16	0.0	all	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	8-16	0.0	all	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	8-16	0.0	all	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	16-24	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	16-24	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	16-24	0.0	1	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	16-24	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	16-24	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	16-24	0.0	2	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	16-24	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	16-24	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	16-24	0.0	3	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	backprop	16-24	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-strong	16-24	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
deepseek-8b	musique	18	act/13	0	6	succ-near	16-24	0.0	4	0.4603174603174603	0.6984126984126984	0.6666666666666666	0.7619047619047619	0.48717948717948717	0.7756410256410257	0.6602564102564102	0.8525641025641025
