seed	pooling	sel_by	source	position	method	c_begin	c_end	centered	weighted	undisc_step_acc_val	undisc_agent_acc_val	undisc_step_acc_test	undisc_agent_acc_test	svd_orient	layer_range	gamma	w	disc_step_acc_val	disc_agent_acc_val	disc_step_acc_test	disc_agent_acc_test	diff_step_acc_val	diff_agent_acc_val	diff_step_acc_test	diff_agent_acc_test
1	last	test	correct-full/magentic	act/31_normed	proj	0	3	False	False	0.4829443447037702	0.6624775583482945	0.4811490125673249	0.6678635547576302	negate	0-2	0.2	2	0.4811490125673249	0.6535008976660682	0.4847396768402154	0.6732495511669659	-0.0017953321364452823	-0.008976660682226245	0.003590664272890509	0.0053859964093357915
2	last	test	correct-full/magentic	act/31_normed	proj	0	6	False	False	0.4829443447037702	0.7145421903052065	0.5008976660682226	0.6983842010771992	inverse	0-2	0.2	1	0.4865350089766607	0.718132854578097	0.5062836624775583	0.7055655296229802	0.003590664272890509	0.0035906642728904536	0.0053859964093356805	0.007181328545781018
3	last	test	correct-full/magentic	act/27	proj	0	2	True	False	0.4991023339317774	0.6624775583482945	0.4793536804308797	0.6929982046678635	inverse	0-2	0.1	all	0.4937163375224416	0.6588868940754039	0.4793536804308797	0.6947935368043088	-0.0053859964093357915	-0.0035906642728905647	0.0	0.0017953321364452268
1	mean	test	correct-full/magentic	act/15	proj	0	2	True	False	0.5763016157989228	0.725314183123878	0.5565529622980251	0.7127468581687613	sigmoid	4-6	0.1	1	0.5745062836624776	0.7235188509874326	0.5619389587073609	0.7145421903052065	-0.0017953321364452268	-0.0017953321364453378	0.0053859964093357915	0.0017953321364452268
2	mean	test	correct-full/magentic	act/15	proj	0	2	True	False	0.5511669658886894	0.7073608617594255	0.5637342908438061	0.7091561938958707	inverse	0-2	0.1	1	0.5457809694793537	0.7019748653500898	0.5691202872531418	0.7127468581687613	-0.0053859964093356805	-0.0053859964093356805	0.0053859964093356805	0.0035906642728905647
3	mean	test	correct-full/magentic	act/15	proj	0	2	True	False	0.5637342908438061	0.718132854578097	0.5601436265709157	0.7235188509874326	sigmoid	6-8	0.3	4	0.5655296229802513	0.7217235188509874	0.5655296229802513	0.725314183123878	0.0017953321364452268	0.0035906642728904536	0.0053859964093356805	0.0017953321364453378
1	last	val	correct-full/magentic	act/31_normed	proj	0	6	False	False	0.5044883303411131	0.7073608617594255	0.4793536804308797	0.6750448833034112	inverse	2-4	0.2	1	0.5080789946140036	0.7091561938958707	0.4883303411131059	0.6786355475763016	0.0035906642728905647	0.0017953321364452268	0.00897666068222619	0.0035906642728904536
2	last	val	correct-full/magentic	act/31_normed	proj	0	5	False	False	0.4847396768402154	0.7235188509874326	0.4973070017953321	0.696588868940754	negate	0-2	0.1	1	0.4793536804308797	0.7235188509874326	0.4991023339317774	0.696588868940754	-0.0053859964093356805	0.0	0.0017953321364452823	0.0
3	last	val	correct-full/magentic	act/31_normed	proj	0	4	False	False	0.5098743267504489	0.7235188509874326	0.459605026929982	0.7145421903052065	negate	0-2	0.2	2	0.5080789946140036	0.718132854578097	0.4703770197486535	0.7109515260323159	-0.0017953321364452268	-0.0053859964093356805	0.010771992818671472	-0.0035906642728905647
1	mean	val	correct-full/magentic	act/15	proj	0	2	True	False	0.5763016157989228	0.725314183123878	0.5565529622980251	0.7127468581687613	sigmoid	4-6	0.1	1	0.5745062836624776	0.7235188509874326	0.5619389587073609	0.7145421903052065	-0.0017953321364452268	-0.0017953321364453378	0.0053859964093357915	0.0017953321364452268
2	mean	val	correct-full/magentic	act/15	proj	0	2	True	False	0.5511669658886894	0.7073608617594255	0.5637342908438061	0.7091561938958707	inverse	0-2	0.1	1	0.5457809694793537	0.7019748653500898	0.5691202872531418	0.7127468581687613	-0.0053859964093356805	-0.0053859964093356805	0.0053859964093356805	0.0035906642728905647
3	mean	val	correct-full/magentic	act/15	proj	0	2	True	False	0.5637342908438061	0.718132854578097	0.5601436265709157	0.7235188509874326	sigmoid	6-8	0.3	4	0.5655296229802513	0.7217235188509874	0.5655296229802513	0.725314183123878	0.0017953321364452268	0.0035906642728904536	0.0053859964093356805	0.0017953321364453378
