position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/19	last	proj	9	10	True	True	asc	1	0.20634920634920634	0.4444444444444444	0.30158730158730157	0.5238095238095238
act/19	last	proj	9	10	True	False	asc	1	0.20634920634920634	0.4444444444444444	0.30158730158730157	0.5238095238095238
act/31	last	proj	3	5	True	True	asc	1	0.2222222222222222	0.42857142857142855	0.2857142857142857	0.4126984126984127
act/31	last	proj	4	6	False	True	asc	1	0.1746031746031746	0.3492063492063492	0.2857142857142857	0.4603174603174603
act/31	last	proj	1	4	True	False	asc	1	0.1111111111111111	0.3492063492063492	0.2857142857142857	0.4444444444444444
act/31	last	proj	3	5	True	False	asc	1	0.2222222222222222	0.42857142857142855	0.2857142857142857	0.4126984126984127
act/31	last	proj	4	6	False	False	asc	1	0.1746031746031746	0.3492063492063492	0.2857142857142857	0.4603174603174603
act/3	last	proj	8	11	True	True	asc	1	0.20634920634920634	0.3968253968253968	0.2698412698412698	0.49206349206349204
act/3	last	proj	7	18	True	True	asc	1	0.20634920634920634	0.4603174603174603	0.2698412698412698	0.5079365079365079
act/31_normed	last	proj	3	6	True	True	asc	1	0.19047619047619047	0.4444444444444444	0.2698412698412698	0.4603174603174603
act/3	last	proj	9	18	True	False	asc	1	0.1746031746031746	0.3968253968253968	0.2698412698412698	0.49206349206349204
act/31_normed	last	proj	17	19	True	True	asc	1	0.1111111111111111	0.23809523809523808	0.2698412698412698	0.5079365079365079
act/3	last	proj	7	17	True	False	asc	1	0.19047619047619047	0.4126984126984127	0.2698412698412698	0.5238095238095238
act/31_normed	last	proj	3	6	True	False	asc	1	0.1746031746031746	0.4444444444444444	0.2698412698412698	0.4603174603174603
act/3	last	proj	7	19	True	True	asc	1	0.1746031746031746	0.4444444444444444	0.2698412698412698	0.5396825396825397
act/31_normed	last	proj	3	5	True	False	asc	1	0.19047619047619047	0.38095238095238093	0.2698412698412698	0.4444444444444444
act/31	last	proj	1	4	True	True	asc	1	0.09523809523809523	0.3333333333333333	0.2698412698412698	0.42857142857142855
act/31_normed	last	proj	17	19	True	False	asc	1	0.1111111111111111	0.23809523809523808	0.2698412698412698	0.5079365079365079
act/31_normed	last	proj	3	5	True	True	asc	1	0.19047619047619047	0.38095238095238093	0.2698412698412698	0.4126984126984127
act/3	last	proj	4	5	True	False	asc	1	0.20634920634920634	0.42857142857142855	0.25396825396825395	0.5396825396825397
act/3	last	proj	7	19	True	False	asc	1	0.1746031746031746	0.4444444444444444	0.25396825396825395	0.5079365079365079
act/3	last	proj	7	18	True	False	asc	1	0.20634920634920634	0.47619047619047616	0.25396825396825395	0.49206349206349204
act/7	last	proj	1	7	False	False	asc	1	0.30158730158730157	0.6190476190476191	0.25396825396825395	0.4603174603174603
act/7	last	proj	12	13	True	False	asc	1	0.1746031746031746	0.38095238095238093	0.25396825396825395	0.4603174603174603
act/3	last	proj	4	5	True	True	asc	1	0.20634920634920634	0.42857142857142855	0.25396825396825395	0.5396825396825397
act/11	last	proj	16	17	False	False	asc	1	0.2698412698412698	0.42857142857142855	0.25396825396825395	0.42857142857142855
act/11	last	proj	16	17	False	True	asc	1	0.2698412698412698	0.42857142857142855	0.25396825396825395	0.42857142857142855
act/7	last	proj	12	13	True	True	asc	1	0.1746031746031746	0.38095238095238093	0.25396825396825395	0.4603174603174603
act/3	last	proj	8	18	True	True	asc	1	0.20634920634920634	0.4444444444444444	0.25396825396825395	0.5238095238095238
act/31	last	proj	1	5	True	True	asc	1	0.15873015873015872	0.4444444444444444	0.25396825396825395	0.47619047619047616
act/3	last	proj	8	18	True	False	asc	1	0.1746031746031746	0.42857142857142855	0.25396825396825395	0.5079365079365079
act/3	last	proj	7	11	True	True	asc	1	0.2222222222222222	0.4444444444444444	0.25396825396825395	0.5079365079365079
act/11	last	proj	15	16	True	True	asc	1	0.2698412698412698	0.4126984126984127	0.25396825396825395	0.4444444444444444
act/31	last	proj	3	6	True	True	asc	1	0.15873015873015872	0.42857142857142855	0.25396825396825395	0.49206349206349204
act/3	last	proj	9	19	True	True	asc	1	0.2222222222222222	0.42857142857142855	0.25396825396825395	0.47619047619047616
act/31_normed	last	proj	2	3	False	True	asc	1	0.047619047619047616	0.23809523809523808	0.25396825396825395	0.49206349206349204
act/31_normed	last	proj	2	3	False	False	asc	1	0.047619047619047616	0.23809523809523808	0.25396825396825395	0.49206349206349204
act/15	last	proj	4	7	True	False	asc	1	0.2857142857142857	0.5396825396825397	0.25396825396825395	0.5238095238095238
act/31_normed	last	proj	4	5	False	True	asc	1	0.1111111111111111	0.3333333333333333	0.25396825396825395	0.4444444444444444
act/11	last	proj	15	16	True	False	asc	1	0.2698412698412698	0.4126984126984127	0.25396825396825395	0.4444444444444444
act/3	last	proj	9	18	True	True	asc	1	0.19047619047619047	0.4126984126984127	0.25396825396825395	0.49206349206349204
act/31	last	proj	2	6	False	True	asc	1	0.09523809523809523	0.38095238095238093	0.25396825396825395	0.47619047619047616
act/31_normed	last	proj	4	5	False	False	asc	1	0.1111111111111111	0.3333333333333333	0.25396825396825395	0.4444444444444444
act/3	last	proj	1	11	False	False	asc	1	0.3492063492063492	0.5396825396825397	0.25396825396825395	0.4444444444444444
act/3	last	proj	1	20	False	False	asc	1	0.19047619047619047	0.3968253968253968	0.25396825396825395	0.47619047619047616
act/31	last	proj	1	6	True	True	asc	1	0.12698412698412698	0.3968253968253968	0.25396825396825395	0.47619047619047616
act/31_normed	last	proj	2	6	True	False	asc	1	0.2222222222222222	0.4603174603174603	0.25396825396825395	0.4444444444444444
act/31_normed	last	proj	1	7	True	True	asc	1	0.047619047619047616	0.3492063492063492	0.25396825396825395	0.5079365079365079
act/31	last	proj	2	5	False	False	asc	1	0.1111111111111111	0.3333333333333333	0.25396825396825395	0.42857142857142855
act/19	last	proj	16	17	True	True	asc	1	0.15873015873015872	0.4126984126984127	0.25396825396825395	0.4603174603174603
act/19	last	proj	16	17	True	False	asc	1	0.15873015873015872	0.4126984126984127	0.25396825396825395	0.4603174603174603
act/31_normed	last	proj	3	8	True	True	asc	1	0.15873015873015872	0.4126984126984127	0.25396825396825395	0.49206349206349204
act/3	last	proj	9	12	False	True	asc	1	0.1746031746031746	0.3968253968253968	0.25396825396825395	0.49206349206349204
act/31_normed	last	proj	3	7	True	False	asc	1	0.14285714285714285	0.4444444444444444	0.25396825396825395	0.4603174603174603
act/3	last	proj	7	17	True	True	asc	1	0.19047619047619047	0.4126984126984127	0.25396825396825395	0.5238095238095238
