position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/31_normed	last	proj	0	6	False	False	asc	1	0.4919210053859964	0.718132854578097	0.5152603231597845	0.7468581687612208
act/31_normed	last	proj	0	5	False	False	asc	1	0.49012567324955114	0.7145421903052065	0.5152603231597845	0.7450628366247756
act/31_normed	last	proj	0	4	False	False	asc	1	0.4991023339317774	0.7217235188509874	0.5116696588868941	0.7360861759425493
act/31_normed	last	proj	0	12	False	False	asc	1	0.48114901256732495	0.7199281867145422	0.5026929982046678	0.7540394973070018
act/27	last	proj	0	4	True	False	asc	1	0.45960502692998206	0.725314183123878	0.4991023339317774	0.7630161579892281
act/31_normed	last	proj	0	3	False	False	asc	1	0.4829443447037702	0.6858168761220825	0.49730700179533216	0.7109515260323159
act/31_normed	last	proj	0	13	False	False	asc	1	0.4793536804308797	0.7235188509874326	0.4955116696588869	0.7522441651705566
act/31_normed	last	proj	0	19	False	False	asc	1	0.4829443447037702	0.725314183123878	0.4955116696588869	0.7504488330341114
act/23	last	proj	0	5	True	True	asc	1	0.466786355475763	0.7145421903052065	0.4955116696588869	0.7432675044883303
act/23	last	proj	0	5	True	False	asc	1	0.47755834829443444	0.7235188509874326	0.4955116696588869	0.7576301615798923
act/31_normed	last	proj	0	18	False	False	asc	1	0.4793536804308797	0.725314183123878	0.4919210053859964	0.748653500897666
act/31_normed	last	proj	0	7	False	False	asc	1	0.4614003590664273	0.718132854578097	0.4919210053859964	0.7468581687612208
act/27	last	proj	0	4	True	True	asc	1	0.46858168761220825	0.7289048473967684	0.4919210053859964	0.7594254937163375
act/31_normed	last	proj	0	20	False	False	asc	1	0.48473967684021546	0.7235188509874326	0.4919210053859964	0.7540394973070018
act/31_normed	last	proj	0	15	False	False	asc	1	0.4865350089766607	0.7271095152603232	0.49012567324955114	0.7504488330341114
act/31_normed	last	proj	0	16	False	False	asc	1	0.48114901256732495	0.7271095152603232	0.49012567324955114	0.7504488330341114
act/31_normed	last	proj	0	14	False	False	asc	1	0.48473967684021546	0.7235188509874326	0.49012567324955114	0.7504488330341114
act/31_normed	last	proj	0	17	False	False	asc	1	0.48114901256732495	0.7235188509874326	0.4883303411131059	0.748653500897666
act/23	last	proj	0	4	True	False	asc	1	0.46858168761220825	0.725314183123878	0.4883303411131059	0.7576301615798923
act/31_normed	last	proj	0	11	False	False	asc	1	0.466786355475763	0.718132854578097	0.4883303411131059	0.7450628366247756
act/27	last	proj	0	2	True	False	asc	1	0.4631956912028725	0.6570915619389587	0.4865350089766607	0.6750448833034112
act/31_normed	last	proj	0	10	False	False	asc	1	0.4631956912028725	0.7199281867145422	0.48473967684021546	0.7432675044883303
act/31_normed	last	proj	0	8	False	False	asc	1	0.473967684021544	0.7217235188509874	0.48473967684021546	0.7432675044883303
act/27	last	proj	0	3	True	False	asc	1	0.4578096947935368	0.703770197486535	0.48473967684021546	0.7289048473967684
act/23	last	proj	0	4	True	True	asc	1	0.45960502692998206	0.718132854578097	0.48114901256732495	0.7450628366247756
act/27	last	proj	0	2	True	True	asc	1	0.4578096947935368	0.6535008976660682	0.48114901256732495	0.6786355475763016
act/31_normed	last	proj	0	9	False	False	asc	1	0.466786355475763	0.7199281867145422	0.4793536804308797	0.7414721723518851
act/27	last	proj	0	3	True	True	asc	1	0.4542190305206463	0.6983842010771992	0.47755834829443444	0.7163375224416517
act/27	last	proj	0	5	False	False	asc	1	0.4506283662477558	0.651705565529623	0.47755834829443444	0.6463195691202872
act/23	last	proj	1	6	False	False	asc	1	0.4649910233393178	0.7217235188509874	0.4757630161579892	0.7432675044883303
act/31_normed	last	proj	0	4	True	False	asc	1	0.4614003590664273	0.7271095152603232	0.473967684021544	0.7576301615798923
act/31_normed	last	proj	0	5	True	True	asc	1	0.4649910233393178	0.7271095152603232	0.47217235188509876	0.755834829443447
act/23	last	proj	1	6	False	True	asc	1	0.4506283662477558	0.7163375224416517	0.47217235188509876	0.7396768402154399
act/31_normed	last	proj	0	3	True	False	asc	1	0.4757630161579892	0.7324955116696589	0.47217235188509876	0.7594254937163375
act/27	last	proj	1	5	False	False	asc	1	0.4362657091561939	0.7109515260323159	0.466786355475763	0.7414721723518851
act/27	last	proj	1	3	False	False	asc	1	0.42908438061041293	0.6822262118491921	0.466786355475763	0.7091561938958707
act/27	last	proj	1	5	False	True	asc	1	0.4380610412926391	0.7109515260323159	0.4649910233393178	0.7414721723518851
act/31_normed	last	proj	0	4	True	True	asc	1	0.4631956912028725	0.7307001795332136	0.4649910233393178	0.7594254937163375
act/31_normed	last	proj	0	3	True	True	asc	1	0.4578096947935368	0.725314183123878	0.4631956912028725	0.7540394973070018
act/23	last	proj	1	5	False	True	asc	1	0.42190305206463197	0.7199281867145422	0.4631956912028725	0.7396768402154399
act/31_normed	last	proj	1	5	False	False	asc	1	0.4506283662477558	0.7217235188509874	0.4631956912028725	0.748653500897666
act/31	last	proj	0	3	True	False	asc	1	0.45960502692998206	0.7342908438061041	0.4614003590664273	0.7576301615798923
act/27	last	proj	1	3	False	True	asc	1	0.42190305206463197	0.6894075403949731	0.45960502692998206	0.7289048473967684
act/31_normed	last	proj	1	4	False	False	asc	1	0.4542190305206463	0.7307001795332136	0.45960502692998206	0.7504488330341114
act/27	last	proj	1	6	False	True	asc	1	0.42908438061041293	0.718132854578097	0.4578096947935368	0.7450628366247756
act/31_normed	last	proj	1	6	False	False	asc	1	0.45601436265709155	0.725314183123878	0.4578096947935368	0.7468581687612208
act/31_normed	last	proj	1	5	False	True	asc	1	0.4488330341113106	0.7307001795332136	0.4578096947935368	0.7540394973070018
act/23	last	proj	1	5	False	False	asc	1	0.42908438061041293	0.7163375224416517	0.4578096947935368	0.7414721723518851
act/31_normed	last	proj	1	6	False	True	asc	1	0.45601436265709155	0.7271095152603232	0.45601436265709155	0.7522441651705566
act/27	last	proj	1	4	False	False	asc	1	0.4272890484739677	0.7145421903052065	0.45601436265709155	0.7324955116696589
act/27	last	proj	0	5	True	True	asc	1	0.4362657091561939	0.7163375224416517	0.4542190305206463	0.755834829443447
act/31_normed	last	proj	0	5	True	False	asc	1	0.4542190305206463	0.7199281867145422	0.4542190305206463	0.7612208258527827
