position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/31_normed	mean	proj	0	1	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3448275862068966	0.6896551724137931
act/31_normed	mean	proj	0	1	False	False	asc	1	0.1724137931034483	0.5172413793103449	0.3448275862068966	0.6896551724137931
act/31_normed	mean	proj	0	7	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	6	False	False	asc	1	0.1724137931034483	0.5517241379310345	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	14	False	False	asc	1	0.1724137931034483	0.4482758620689655	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	15	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	3	False	True	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	14	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	13	False	False	asc	1	0.1724137931034483	0.4482758620689655	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	13	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	6	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	4	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	16	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	7	False	False	asc	1	0.1724137931034483	0.5517241379310345	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	15	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	16	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	8	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	20	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31_normed	mean	proj	0	9	False	False	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	9	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	16	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31_normed	mean	proj	0	5	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	19	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	17	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31_normed	mean	proj	0	2	False	True	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	6	False	False	asc	1	0.1724137931034483	0.5517241379310345	0.3103448275862069	0.6896551724137931
act/31	mean	proj	0	1	False	False	asc	1	0.1724137931034483	0.6551724137931034	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	1	False	True	asc	1	0.1724137931034483	0.6551724137931034	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	5	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	14	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	7	False	False	asc	1	0.1724137931034483	0.5862068965517241	0.3103448275862069	0.6896551724137931
act/31	mean	proj	0	7	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	9	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	11	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	13	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	12	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	3	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	4	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	9	False	False	asc	1	0.20689655172413793	0.6206896551724138	0.3103448275862069	0.6896551724137931
act/31	mean	proj	0	8	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	10	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	3	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	15	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	18	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31_normed	mean	proj	0	18	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	19	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	19	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6551724137931034
act/31_normed	mean	proj	0	20	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	20	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.5862068965517241
act/31_normed	mean	proj	0	17	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	17	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	10	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	10	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	11	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	11	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.3103448275862069	0.5517241379310345
act/31_normed	mean	proj	0	12	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31_normed	mean	proj	0	18	False	True	asc	1	0.1724137931034483	0.5172413793103449	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	6	False	True	asc	1	0.20689655172413793	0.6551724137931034	0.3103448275862069	0.6551724137931034
act/31	mean	proj	0	5	False	False	asc	1	0.1724137931034483	0.5862068965517241	0.3103448275862069	0.6551724137931034
act/31_normed	mean	proj	0	12	False	False	asc	1	0.1724137931034483	0.4482758620689655	0.3103448275862069	0.6206896551724138
act/31	mean	proj	0	2	False	True	asc	1	0.1724137931034483	0.6206896551724138	0.3103448275862069	0.6896551724137931
act/23	mean	proj	7	9	True	False	asc	1	0.10344827586206896	0.4827586206896552	0.27586206896551724	0.5862068965517241
act/23	mean	proj	7	9	True	True	asc	1	0.10344827586206896	0.4827586206896552	0.27586206896551724	0.5862068965517241
act/23	mean	proj	7	10	True	True	asc	1	0.10344827586206896	0.3793103448275862	0.27586206896551724	0.5862068965517241
act/31	mean	proj	0	11	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/23	mean	proj	7	10	True	False	asc	1	0.10344827586206896	0.41379310344827586	0.27586206896551724	0.5862068965517241
act/31	mean	proj	0	2	False	False	asc	1	0.1724137931034483	0.5862068965517241	0.27586206896551724	0.6206896551724138
act/31	mean	proj	0	13	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/31	mean	proj	0	10	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.6896551724137931
act/31	mean	proj	0	14	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/31	mean	proj	0	12	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/31	mean	proj	0	4	False	False	asc	1	0.1724137931034483	0.5862068965517241	0.27586206896551724	0.6551724137931034
act/23	mean	proj	7	11	True	True	asc	1	0.10344827586206896	0.41379310344827586	0.27586206896551724	0.5517241379310345
act/31	mean	proj	0	15	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/31	mean	proj	0	8	False	False	asc	1	0.1724137931034483	0.5862068965517241	0.27586206896551724	0.6896551724137931
act/31	mean	proj	0	18	False	False	asc	1	0.20689655172413793	0.5517241379310345	0.27586206896551724	0.7241379310344828
act/23	mean	proj	5	8	True	True	asc	1	0.06896551724137931	0.3793103448275862	0.27586206896551724	0.6206896551724138
act/31_normed	mean	proj	0	8	False	False	asc	1	0.1724137931034483	0.5172413793103449	0.27586206896551724	0.6206896551724138
act/23	mean	proj	5	8	True	False	asc	1	0.06896551724137931	0.3448275862068966	0.27586206896551724	0.6206896551724138
act/23	mean	proj	7	11	True	False	asc	1	0.10344827586206896	0.3793103448275862	0.27586206896551724	0.5517241379310345
act/31	mean	proj	0	17	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/31	mean	proj	0	20	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/31	mean	proj	0	16	False	False	asc	1	0.20689655172413793	0.5517241379310345	0.27586206896551724	0.7241379310344828
act/31	mean	proj	0	19	False	False	asc	1	0.20689655172413793	0.5862068965517241	0.27586206896551724	0.7241379310344828
act/31_normed	mean	proj	0	3	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.27586206896551724	0.6206896551724138
act/31_normed	mean	proj	0	2	False	False	asc	1	0.1724137931034483	0.4827586206896552	0.27586206896551724	0.6206896551724138
act/31_normed	mean	proj	0	5	False	False	asc	1	0.1724137931034483	0.5172413793103449	0.27586206896551724	0.6206896551724138
act/19	mean	proj	14	16	False	True	asc	1	0.10344827586206896	0.5172413793103449	0.2413793103448276	0.6551724137931034
act/23	mean	proj	7	12	False	True	asc	1	0.13793103448275862	0.3448275862068966	0.2413793103448276	0.6551724137931034
act/31_normed	mean	proj	0	4	False	False	asc	1	0.1724137931034483	0.5862068965517241	0.2413793103448276	0.6206896551724138
act/23	mean	proj	5	10	True	False	asc	1	0.13793103448275862	0.4482758620689655	0.2413793103448276	0.6206896551724138
act/23	mean	proj	5	9	True	False	asc	1	0.13793103448275862	0.4482758620689655	0.2413793103448276	0.6206896551724138
act/23	mean	proj	6	10	False	False	asc	1	0.13793103448275862	0.4482758620689655	0.2413793103448276	0.5862068965517241
