strategy	position	pooling	method	c_begin	c_end	centered	weighted	threshold	seed	sel_by	source	layer_range	gamma	w	orient	undisc_step_acc_val	undisc_agent_acc_val	undisc_step_acc_test	undisc_agent_acc_test	disc_step_acc_val	disc_agent_acc_val	disc_step_acc_test	disc_agent_acc_test
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	0-8	0.0	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	0-8	0.5	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.1724137931034483	0.5517241379310345	0.13793103448275862	0.6551724137931034
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	8-16	0.0	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	8-16	0.5	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.1724137931034483	0.5862068965517241	0.13793103448275862	0.6551724137931034
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	16-24	0.0	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	16-24	0.5	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.1724137931034483	0.6206896551724138	0.13793103448275862	0.6551724137931034
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	24-32	0.0	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	24-32	0.5	all	negate	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.1724137931034483	0.6206896551724138	0.13793103448275862	0.6551724137931034
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	0-8	0.0	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	0-8	0.5	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.5862068965517241	0.13793103448275862	0.6206896551724138
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	8-16	0.0	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	8-16	0.5	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6551724137931034	0.13793103448275862	0.6551724137931034
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	16-24	0.0	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	16-24	0.5	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6551724137931034	0.13793103448275862	0.6551724137931034
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	24-32	0.0	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	24-32	0.5	all	inverse	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6551724137931034	0.13793103448275862	0.6551724137931034
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	0-8	0.0	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	0-8	0.5	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	8-16	0.0	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	8-16	0.5	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	16-24	0.0	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	16-24	0.5	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	24-32	0.0	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	embed	mean	proj	11	19	True	False		1	val	correct-full/magentic	24-32	0.5	all	sigmoid	0.20689655172413793	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	0-8	0.0	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	0-8	0.5	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.06896551724137931	0.5517241379310345	0.13793103448275862	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	8-16	0.0	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	8-16	0.5	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.06896551724137931	0.5172413793103449	0.13793103448275862	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	16-24	0.0	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	16-24	0.5	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.06896551724137931	0.5172413793103449	0.13793103448275862	0.6551724137931034
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	24-32	0.0	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	24-32	0.5	all	negate	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.06896551724137931	0.5517241379310345	0.13793103448275862	0.6551724137931034
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	0-8	0.0	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	0-8	0.5	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.3103448275862069	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	8-16	0.0	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	8-16	0.5	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.3103448275862069	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	16-24	0.0	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	16-24	0.5	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.3103448275862069	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	24-32	0.0	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	24-32	0.5	all	inverse	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.3103448275862069	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	0-8	0.0	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	0-8	0.5	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	8-16	0.0	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	8-16	0.5	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	16-24	0.0	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	16-24	0.5	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	24-32	0.0	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
svd	act/15	mean	norm_l1	0	0	False	False		1	test	correct-full/magentic	24-32	0.5	all	sigmoid	0.1724137931034483	0.5517241379310345	0.20689655172413793	0.6206896551724138	0.034482758620689655	0.27586206896551724	0.0	0.3448275862068966
