position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/9	last	proj	0	12	False	False	asc	1	0.5206463195691203	0.755834829443447	0.547576301615799	0.7360861759425493
act/9	last	proj	0	14	False	False	asc	1	0.5206463195691203	0.7576301615798923	0.5457809694793537	0.7378815080789947
act/16	last	proj	0	6	False	True	asc	1	0.5062836624775583	0.7055655296229802	0.5457809694793537	0.7396768402154399
act/31_normed	last	proj	0	20	False	False	asc	1	0.5134649910233393	0.7522441651705566	0.5457809694793537	0.7127468581687613
act/31_normed	last	proj	0	19	False	False	asc	1	0.5170556552962298	0.7504488330341114	0.5457809694793537	0.7145421903052065
act/16	last	proj	0	16	False	True	asc	1	0.5044883303411131	0.6983842010771992	0.5439856373429084	0.7307001795332136
act/10	last	proj	0	13	False	False	asc	1	0.5098743267504489	0.7576301615798923	0.5439856373429084	0.7414721723518851
act/16	last	proj	0	10	False	True	asc	1	0.5044883303411131	0.696588868940754	0.5439856373429084	0.7342908438061041
act/17	last	proj	0	5	False	True	asc	1	0.49371633752244165	0.6696588868940754	0.5439856373429084	0.7055655296229802
act/16	last	proj	0	8	False	True	asc	1	0.5008976660682226	0.696588868940754	0.5439856373429084	0.7342908438061041
act/16	last	proj	0	5	False	True	asc	1	0.5080789946140036	0.7055655296229802	0.5439856373429084	0.7360861759425493
act/9	last	proj	0	11	False	False	asc	1	0.518850987432675	0.7576301615798923	0.5421903052064632	0.7378815080789947
act/10	last	proj	0	14	False	False	asc	1	0.5080789946140036	0.7612208258527827	0.5421903052064632	0.7360861759425493
act/9	last	proj	0	15	False	False	asc	1	0.5206463195691203	0.7576301615798923	0.5421903052064632	0.7360861759425493
act/31_normed	last	proj	0	18	False	False	asc	1	0.5116696588868941	0.7504488330341114	0.5421903052064632	0.7145421903052065
act/31_normed	last	proj	0	9	False	False	asc	1	0.5008976660682226	0.7307001795332136	0.5421903052064632	0.7378815080789947
act/9	last	proj	0	10	False	False	asc	1	0.518850987432675	0.7576301615798923	0.5421903052064632	0.7360861759425493
act/16	last	proj	0	12	False	True	asc	1	0.5044883303411131	0.6983842010771992	0.5421903052064632	0.7307001795332136
act/16	last	proj	0	19	False	True	asc	1	0.5062836624775583	0.6983842010771992	0.5421903052064632	0.7289048473967684
act/17	last	proj	0	3	False	False	asc	1	0.4991023339317774	0.6660682226211849	0.5421903052064632	0.7019748653500898
act/17	last	proj	0	4	False	True	asc	1	0.4955116696588869	0.6750448833034112	0.5421903052064632	0.7091561938958707
act/16	last	proj	0	11	False	True	asc	1	0.5044883303411131	0.6983842010771992	0.5421903052064632	0.7324955116696589
act/16	last	proj	0	7	False	True	asc	1	0.4991023339317774	0.7055655296229802	0.5421903052064632	0.7378815080789947
act/16	last	proj	0	17	False	True	asc	1	0.5062836624775583	0.6983842010771992	0.5421903052064632	0.7289048473967684
act/16	last	proj	0	15	False	True	asc	1	0.5044883303411131	0.7001795332136446	0.5421903052064632	0.7324955116696589
act/16	last	proj	0	14	False	True	asc	1	0.5044883303411131	0.6983842010771992	0.5421903052064632	0.7324955116696589
act/17	last	proj	0	6	False	True	asc	1	0.49730700179533216	0.6660682226211849	0.5421903052064632	0.7001795332136446
act/16	last	proj	0	18	False	True	asc	1	0.5062836624775583	0.6983842010771992	0.5421903052064632	0.7289048473967684
act/16	last	proj	0	9	False	True	asc	1	0.5008976660682226	0.6947935368043088	0.5421903052064632	0.7342908438061041
act/16	last	proj	0	20	False	True	asc	1	0.5062836624775583	0.6983842010771992	0.5421903052064632	0.7271095152603232
act/9	last	proj	0	17	False	False	asc	1	0.5224416517055656	0.7576301615798923	0.5403949730700179	0.7360861759425493
act/10	last	proj	0	16	False	False	asc	1	0.5080789946140036	0.7594254937163375	0.5403949730700179	0.7378815080789947
act/9	last	proj	0	13	False	False	asc	1	0.518850987432675	0.7576301615798923	0.5403949730700179	0.7378815080789947
act/31_normed	last	proj	0	17	False	False	asc	1	0.5170556552962298	0.7540394973070018	0.5403949730700179	0.718132854578097
act/17	last	proj	0	7	False	True	asc	1	0.4955116696588869	0.6660682226211849	0.5403949730700179	0.6947935368043088
act/17	last	proj	0	19	False	True	asc	1	0.49371633752244165	0.6624775583482945	0.5403949730700179	0.6912028725314183
act/17	last	proj	0	20	False	True	asc	1	0.4955116696588869	0.6642728904847397	0.5403949730700179	0.6912028725314183
act/9	last	proj	0	18	False	False	asc	1	0.5242369838420108	0.7576301615798923	0.5403949730700179	0.7360861759425493
act/16	last	proj	0	13	False	True	asc	1	0.5044883303411131	0.6983842010771992	0.5403949730700179	0.7307001795332136
act/10	last	proj	0	17	False	False	asc	1	0.5152603231597845	0.7576301615798923	0.5403949730700179	0.7360861759425493
act/17	last	proj	0	11	False	True	asc	1	0.49371633752244165	0.6624775583482945	0.5385996409335727	0.6894075403949731
act/17	last	proj	0	16	False	True	asc	1	0.49371633752244165	0.6642728904847397	0.5385996409335727	0.6876122082585279
act/17	last	proj	0	12	False	True	asc	1	0.49371633752244165	0.6642728904847397	0.5385996409335727	0.6894075403949731
act/9	last	proj	0	16	False	True	asc	1	0.5170556552962298	0.7414721723518851	0.5385996409335727	0.7396768402154399
act/8	last	proj	0	15	False	True	asc	1	0.5116696588868941	0.7414721723518851	0.5385996409335727	0.7396768402154399
act/17	last	proj	0	15	False	True	asc	1	0.49371633752244165	0.6642728904847397	0.5385996409335727	0.6876122082585279
act/31_normed	last	proj	0	8	False	False	asc	1	0.49730700179533216	0.7342908438061041	0.5385996409335727	0.7414721723518851
act/17	last	proj	0	18	False	True	asc	1	0.49371633752244165	0.6642728904847397	0.5385996409335727	0.6894075403949731
act/17	last	proj	0	14	False	True	asc	1	0.49371633752244165	0.6642728904847397	0.5385996409335727	0.6876122082585279
act/17	last	proj	0	10	False	True	asc	1	0.49371633752244165	0.6606822262118492	0.5385996409335727	0.6912028725314183
act/31_normed	last	proj	0	11	False	False	asc	1	0.5080789946140036	0.755834829443447	0.5385996409335727	0.7289048473967684
act/17	last	proj	0	13	False	True	asc	1	0.49371633752244165	0.6642728904847397	0.5385996409335727	0.6876122082585279
act/17	last	proj	0	17	False	True	asc	1	0.49371633752244165	0.6642728904847397	0.5385996409335727	0.6894075403949731
act/17	last	proj	0	4	False	False	asc	1	0.49012567324955114	0.7324955116696589	0.5385996409335727	0.7378815080789947
