position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/4	last	proj	0	18	False	False	asc	1	0.5026929982046678	0.7271095152603232	0.5457809694793537	0.7594254937163375
act/4	last	proj	0	17	False	False	asc	1	0.5026929982046678	0.7271095152603232	0.5457809694793537	0.7594254937163375
act/4	last	proj	0	19	False	False	asc	1	0.5080789946140036	0.7235188509874326	0.5439856373429084	0.7594254937163375
act/4	last	proj	0	20	False	False	asc	1	0.4991023339317774	0.7235188509874326	0.5403949730700179	0.7630161579892281
act/9	last	proj	0	20	False	False	asc	1	0.5026929982046678	0.7199281867145422	0.5385996409335727	0.7630161579892281
act/4	last	proj	0	16	False	False	asc	1	0.5044883303411131	0.725314183123878	0.5385996409335727	0.7594254937163375
act/16	last	proj	0	17	False	False	asc	1	0.5170556552962298	0.725314183123878	0.5368043087971275	0.7522441651705566
act/4	last	proj	0	14	False	False	asc	1	0.49730700179533216	0.7235188509874326	0.5368043087971275	0.7612208258527827
act/9	last	proj	0	19	False	False	asc	1	0.5026929982046678	0.7199281867145422	0.5368043087971275	0.7648114901256733
act/9	last	proj	0	18	False	False	asc	1	0.5062836624775583	0.7199281867145422	0.5368043087971275	0.7648114901256733
act/10	last	proj	0	20	False	False	asc	1	0.5026929982046678	0.7217235188509874	0.5350089766606823	0.7594254937163375
act/9	last	proj	0	19	False	True	asc	1	0.5044883303411131	0.7217235188509874	0.533213644524237	0.7522441651705566
act/16	last	proj	0	20	False	False	asc	1	0.5134649910233393	0.725314183123878	0.533213644524237	0.7522441651705566
act/16	last	proj	0	19	False	False	asc	1	0.5152603231597845	0.725314183123878	0.533213644524237	0.7522441651705566
act/10	last	proj	0	19	False	False	asc	1	0.5026929982046678	0.7217235188509874	0.533213644524237	0.7576301615798923
act/4	last	proj	0	13	False	False	asc	1	0.5044883303411131	0.7235188509874326	0.533213644524237	0.7612208258527827
act/4	last	proj	0	15	False	False	asc	1	0.5008976660682226	0.725314183123878	0.533213644524237	0.7612208258527827
act/31_normed	last	proj	0	16	False	False	asc	1	0.5278276481149012	0.725314183123878	0.533213644524237	0.7414721723518851
act/8	last	proj	0	19	False	False	asc	1	0.5062836624775583	0.7235188509874326	0.533213644524237	0.7612208258527827
act/9	last	proj	0	17	False	True	asc	1	0.5026929982046678	0.7217235188509874	0.533213644524237	0.7522441651705566
act/9	last	proj	0	18	False	True	asc	1	0.5044883303411131	0.7217235188509874	0.533213644524237	0.7522441651705566
