position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/12	mean	proj	0	3	False	False	asc	1	0.5763016157989228	0.7342908438061041	0.5601436265709157	0.7235188509874326
act/9	mean	proj	0	2	False	False	asc	1	0.5691202872531418	0.7055655296229802	0.5439856373429084	0.7235188509874326
act/13	mean	proj	0	4	False	False	asc	1	0.5583482944344704	0.7307001795332136	0.5403949730700179	0.7307001795332136
act/12	mean	proj	0	4	False	False	asc	1	0.5709156193895871	0.7414721723518851	0.5403949730700179	0.7271095152603232
act/12	mean	proj	0	2	False	True	asc	1	0.5511669658886894	0.7163375224416517	0.5403949730700179	0.718132854578097
act/8	mean	proj	0	2	False	False	asc	1	0.547576301615799	0.7073608617594255	0.5385996409335727	0.7163375224416517
act/12	mean	proj	0	5	False	True	asc	1	0.547576301615799	0.7378815080789947	0.533213644524237	0.7289048473967684
act/12	mean	proj	0	2	False	False	asc	1	0.578096947935368	0.7163375224416517	0.5314183123877917	0.7163375224416517
act/13	mean	proj	0	3	False	False	asc	1	0.5655296229802513	0.725314183123878	0.5314183123877917	0.7342908438061041
act/16	mean	proj	0	4	False	False	asc	1	0.5709156193895871	0.7055655296229802	0.5314183123877917	0.7091561938958707
act/12	mean	proj	0	4	False	True	asc	1	0.547576301615799	0.7324955116696589	0.5296229802513465	0.7235188509874326
act/12	mean	proj	0	7	False	True	asc	1	0.5457809694793537	0.7360861759425493	0.5278276481149012	0.7271095152603232
act/12	mean	proj	0	17	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.526032315978456	0.7235188509874326
act/12	mean	proj	0	10	False	True	asc	1	0.533213644524237	0.7360861759425493	0.526032315978456	0.7235188509874326
act/12	mean	proj	0	9	False	True	asc	1	0.533213644524237	0.7360861759425493	0.526032315978456	0.7235188509874326
act/12	mean	proj	0	16	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.5242369838420108	0.7235188509874326
act/12	mean	proj	0	6	False	True	asc	1	0.5439856373429084	0.7342908438061041	0.5242369838420108	0.7271095152603232
act/12	mean	proj	0	3	False	True	asc	1	0.5547576301615799	0.7324955116696589	0.5242369838420108	0.7271095152603232
act/12	mean	proj	0	8	False	True	asc	1	0.5385996409335727	0.7360861759425493	0.5242369838420108	0.725314183123878
act/12	mean	proj	0	12	False	True	asc	1	0.5368043087971275	0.7360861759425493	0.5242369838420108	0.7235188509874326
act/12	mean	proj	0	20	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.5242369838420108	0.7235188509874326
act/12	mean	proj	0	14	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.5242369838420108	0.7235188509874326
act/12	mean	proj	0	15	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.5224416517055656	0.7235188509874326
act/12	mean	proj	0	18	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.5224416517055656	0.7235188509874326
act/12	mean	proj	0	13	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.5224416517055656	0.7235188509874326
act/12	mean	proj	0	19	False	True	asc	1	0.5385996409335727	0.7378815080789947	0.5224416517055656	0.7235188509874326
act/12	mean	proj	0	11	False	True	asc	1	0.5350089766606823	0.7360861759425493	0.5206463195691203	0.7235188509874326
act/13	mean	proj	0	5	False	False	asc	1	0.547576301615799	0.7396768402154399	0.5116696588868941	0.7217235188509874
act/12	mean	proj	0	5	False	False	asc	1	0.526032315978456	0.7324955116696589	0.5116696588868941	0.725314183123878
act/16	mean	proj	0	5	False	False	asc	1	0.5439856373429084	0.6894075403949731	0.5098743267504489	0.6858168761220825
act/14	mean	proj	0	4	False	False	asc	1	0.5134649910233393	0.7271095152603232	0.5008976660682226	0.7289048473967684
act/14	mean	proj	0	3	False	False	asc	1	0.5134649910233393	0.7163375224416517	0.4991023339317774	0.725314183123878
act/7	mean	proj	0	2	False	False	asc	1	0.5026929982046678	0.7091561938958707	0.4883303411131059	0.7091561938958707
act/13	mean	proj	0	2	False	True	asc	1	0.4829443447037702	0.7217235188509874	0.48473967684021546	0.7271095152603232
act/9	mean	proj	0	5	False	False	asc	1	0.48473967684021546	0.7307001795332136	0.48473967684021546	0.7307001795332136
act/9	mean	proj	0	3	False	False	asc	1	0.4991023339317774	0.7307001795332136	0.4793536804308797	0.7235188509874326
act/9	mean	proj	0	4	False	False	asc	1	0.48473967684021546	0.7342908438061041	0.4757630161579892	0.7324955116696589
act/16	mean	proj	0	4	False	True	asc	1	0.5044883303411131	0.6570915619389587	0.4703770197486535	0.6552962298025135
act/13	mean	proj	0	2	False	False	asc	1	0.49730700179533216	0.644524236983842	0.46858168761220825	0.63016157989228
act/16	mean	proj	0	5	False	True	asc	1	0.4883303411131059	0.644524236983842	0.466786355475763	0.644524236983842
act/16	mean	proj	0	7	False	True	asc	1	0.4793536804308797	0.644524236983842	0.4614003590664273	0.6427289048473968
act/16	mean	proj	0	10	False	True	asc	1	0.4793536804308797	0.6463195691202872	0.45960502692998206	0.6427289048473968
act/16	mean	proj	0	14	False	True	asc	1	0.47755834829443444	0.644524236983842	0.45960502692998206	0.6427289048473968
act/16	mean	proj	0	15	False	True	asc	1	0.47755834829443444	0.644524236983842	0.45960502692998206	0.6427289048473968
act/16	mean	proj	0	8	False	True	asc	1	0.48114901256732495	0.6427289048473968	0.45960502692998206	0.6409335727109515
act/16	mean	proj	0	11	False	True	asc	1	0.48114901256732495	0.6481149012567325	0.45960502692998206	0.644524236983842
act/16	mean	proj	0	16	False	True	asc	1	0.473967684021544	0.6409335727109515	0.45960502692998206	0.6427289048473968
act/16	mean	proj	0	17	False	True	asc	1	0.47217235188509876	0.6391382405745063	0.45960502692998206	0.6427289048473968
act/28	mean	proj	0	3	True	False	asc	1	0.47217235188509876	0.6732495511669659	0.4578096947935368	0.6929982046678635
act/16	mean	proj	0	12	False	True	asc	1	0.47755834829443444	0.644524236983842	0.4578096947935368	0.6427289048473968
act/16	mean	proj	0	18	False	True	asc	1	0.47217235188509876	0.6373429084380611	0.4578096947935368	0.6427289048473968
act/16	mean	proj	0	20	False	True	asc	1	0.473967684021544	0.6337522441651705	0.4578096947935368	0.6427289048473968
act/16	mean	proj	0	6	False	True	asc	1	0.473967684021544	0.6391382405745063	0.4578096947935368	0.6391382405745063
act/16	mean	proj	0	9	False	True	asc	1	0.48114901256732495	0.644524236983842	0.4578096947935368	0.6391382405745063
act/16	mean	proj	0	19	False	True	asc	1	0.473967684021544	0.6373429084380611	0.4578096947935368	0.644524236983842
act/16	mean	proj	0	13	False	True	asc	1	0.4757630161579892	0.6427289048473968	0.4578096947935368	0.6427289048473968
act/22	mean	proj	0	3	True	False	asc	1	0.4542190305206463	0.6840215439856373	0.4506283662477558	0.6983842010771992
act/31	mean	proj	1	4	False	False	asc	1	0.4793536804308797	0.6624775583482945	0.4506283662477558	0.6732495511669659
act/31	mean	proj	0	3	True	False	asc	1	0.4578096947935368	0.6283662477558348	0.4506283662477558	0.644524236983842
act/31	mean	proj	0	4	True	False	asc	1	0.466786355475763	0.6409335727109515	0.4488330341113106	0.644524236983842
act/31_normed	mean	proj	1	4	False	False	asc	1	0.466786355475763	0.6552962298025135	0.4488330341113106	0.6696588868940754
act/16	mean	proj	0	3	False	True	asc	1	0.46858168761220825	0.63016157989228	0.4488330341113106	0.6283662477558348
act/29	mean	proj	0	3	True	False	asc	1	0.47755834829443444	0.6804308797127468	0.4488330341113106	0.6696588868940754
act/12	mean	proj	0	1	False	False	asc	1	0.4362657091561939	0.7307001795332136	0.44703770197486536	0.7360861759425493
act/27	mean	proj	0	3	True	False	asc	1	0.46858168761220825	0.6588868940754039	0.44703770197486536	0.6786355475763016
act/26	mean	proj	0	3	True	False	asc	1	0.45960502692998206	0.6822262118491921	0.44703770197486536	0.6822262118491921
act/12	mean	proj	0	1	False	True	asc	1	0.4362657091561939	0.7307001795332136	0.44703770197486536	0.7360861759425493
act/10	mean	proj	0	2	False	False	asc	1	0.45601436265709155	0.7145421903052065	0.4452423698384201	0.7055655296229802
act/23	mean	proj	0	3	True	False	asc	1	0.4452423698384201	0.6696588868940754	0.4452423698384201	0.6929982046678635
act/31_normed	mean	proj	0	3	True	False	asc	1	0.46858168761220825	0.6355475763016158	0.4452423698384201	0.6319569120287253
act/27	mean	proj	0	4	True	False	asc	1	0.4578096947935368	0.6391382405745063	0.4452423698384201	0.6750448833034112
act/13	mean	proj	0	3	False	True	asc	1	0.4524236983842011	0.725314183123878	0.4452423698384201	0.7342908438061041
act/24	mean	proj	0	4	True	False	asc	1	0.4649910233393178	0.6714542190305206	0.44344703770197486	0.6732495511669659
act/30	mean	proj	0	3	True	False	asc	1	0.4703770197486535	0.651705565529623	0.44344703770197486	0.6535008976660682
act/23	mean	proj	0	4	True	False	asc	1	0.4542190305206463	0.6642728904847397	0.44344703770197486	0.6804308797127468
act/13	mean	proj	0	4	False	True	asc	1	0.4524236983842011	0.725314183123878	0.44165170556552963	0.7324955116696589
act/31_normed	mean	proj	0	4	True	False	asc	1	0.47217235188509876	0.6427289048473968	0.4398563734290844	0.6337522441651705
act/20	mean	proj	0	3	True	False	asc	1	0.4506283662477558	0.6660682226211849	0.4398563734290844	0.6804308797127468
act/13	mean	proj	0	5	False	True	asc	1	0.4578096947935368	0.7342908438061041	0.4380610412926391	0.7199281867145422
act/25	mean	proj	0	3	True	False	asc	1	0.4578096947935368	0.6660682226211849	0.4380610412926391	0.6714542190305206
act/26	mean	proj	0	2	True	False	asc	1	0.4488330341113106	0.6319569120287253	0.4380610412926391	0.6355475763016158
act/28	mean	proj	0	4	True	False	asc	1	0.4506283662477558	0.6463195691202872	0.4362657091561939	0.6624775583482945
act/29	mean	proj	1	4	False	False	asc	1	0.4488330341113106	0.6391382405745063	0.4362657091561939	0.6499102333931778
act/24	mean	proj	0	3	True	False	asc	1	0.45601436265709155	0.6750448833034112	0.4362657091561939	0.6876122082585279
act/14	mean	proj	0	2	False	False	asc	1	0.4703770197486535	0.6373429084380611	0.43447037701974867	0.6265709156193896
act/28	mean	proj	1	4	False	False	asc	1	0.4578096947935368	0.651705565529623	0.43447037701974867	0.6660682226211849
act/31	mean	proj	1	4	False	True	asc	1	0.4631956912028725	0.6570915619389587	0.43447037701974867	0.6552962298025135
act/15	mean	proj	0	4	False	False	asc	1	0.4631956912028725	0.696588868940754	0.43447037701974867	0.7109515260323159
act/23	mean	proj	1	4	False	False	asc	1	0.4542190305206463	0.6678635547576302	0.43447037701974867	0.6696588868940754
act/13	mean	proj	0	8	False	True	asc	1	0.44703770197486536	0.7324955116696589	0.43447037701974867	0.7271095152603232
act/13	mean	proj	0	7	False	False	asc	1	0.4380610412926391	0.725314183123878	0.4326750448833034	0.7235188509874326
act/16	mean	proj	0	2	False	True	asc	1	0.4452423698384201	0.5906642728904847	0.4326750448833034	0.6014362657091562
act/31	mean	proj	0	4	True	True	asc	1	0.4452423698384201	0.6175942549371634	0.4326750448833034	0.6211849192100538
act/26	mean	proj	0	4	True	False	asc	1	0.44344703770197486	0.6391382405745063	0.4326750448833034	0.6570915619389587
act/22	mean	proj	0	4	True	False	asc	1	0.4488330341113106	0.6660682226211849	0.4326750448833034	0.6822262118491921
act/29	mean	proj	0	4	True	False	asc	1	0.4326750448833034	0.6283662477558348	0.4326750448833034	0.6535008976660682
act/26	mean	proj	1	4	False	False	asc	1	0.45960502692998206	0.6678635547576302	0.4326750448833034	0.6714542190305206
act/13	mean	proj	0	9	False	True	asc	1	0.44344703770197486	0.7342908438061041	0.4326750448833034	0.7271095152603232
act/16	mean	proj	0	3	False	False	asc	1	0.473967684021544	0.6193895870736086	0.43087971274685816	0.5960502692998204
act/13	mean	proj	0	10	False	True	asc	1	0.44165170556552963	0.7324955116696589	0.42908438061041293	0.7271095152603232
act/13	mean	proj	0	15	False	True	asc	1	0.44165170556552963	0.7307001795332136	0.42908438061041293	0.7271095152603232
act/13	mean	proj	0	11	False	True	asc	1	0.4398563734290844	0.7324955116696589	0.42908438061041293	0.7271095152603232
act/13	mean	proj	0	12	False	True	asc	1	0.44165170556552963	0.7324955116696589	0.42908438061041293	0.7271095152603232
act/22	mean	proj	1	4	False	False	asc	1	0.4452423698384201	0.6570915619389587	0.42908438061041293	0.6552962298025135
act/13	mean	proj	0	8	False	False	asc	1	0.44165170556552963	0.725314183123878	0.42908438061041293	0.7217235188509874
act/31_normed	mean	proj	0	4	True	True	asc	1	0.44165170556552963	0.6122082585278277	0.42908438061041293	0.6104129263913824
act/13	mean	proj	0	14	False	True	asc	1	0.44165170556552963	0.7307001795332136	0.4272890484739677	0.7271095152603232
act/31	mean	proj	0	3	True	True	asc	1	0.4326750448833034	0.6050269299820467	0.4272890484739677	0.6104129263913824
act/13	mean	proj	0	16	False	True	asc	1	0.44165170556552963	0.7307001795332136	0.4272890484739677	0.7289048473967684
act/13	mean	proj	0	17	False	True	asc	1	0.44165170556552963	0.7324955116696589	0.4272890484739677	0.7289048473967684
act/26	mean	proj	0	3	True	True	asc	1	0.4649910233393178	0.6642728904847397	0.4272890484739677	0.644524236983842
act/13	mean	proj	0	13	False	True	asc	1	0.44165170556552963	0.7324955116696589	0.4272890484739677	0.7271095152603232
act/13	mean	proj	0	7	False	True	asc	1	0.4452423698384201	0.7324955116696589	0.4272890484739677	0.725314183123878
act/13	mean	proj	0	18	False	True	asc	1	0.4398563734290844	0.7307001795332136	0.4272890484739677	0.7289048473967684
act/13	mean	proj	0	6	False	True	asc	1	0.4452423698384201	0.7324955116696589	0.4254937163375224	0.725314183123878
act/25	mean	proj	0	3	True	True	asc	1	0.4452423698384201	0.6409335727109515	0.4254937163375224	0.6481149012567325
act/13	mean	proj	0	19	False	True	asc	1	0.4398563734290844	0.7307001795332136	0.4254937163375224	0.7289048473967684
act/20	mean	proj	0	4	True	False	asc	1	0.4524236983842011	0.6570915619389587	0.4254937163375224	0.6696588868940754
act/13	mean	proj	0	20	False	True	asc	1	0.4398563734290844	0.7307001795332136	0.4236983842010772	0.7289048473967684
act/31_normed	mean	proj	0	3	True	True	asc	1	0.43087971274685816	0.6086175942549371	0.4236983842010772	0.599640933572711
act/25	mean	proj	1	4	False	False	asc	1	0.4452423698384201	0.6373429084380611	0.4236983842010772	0.6373429084380611
act/23	mean	proj	0	3	True	True	asc	1	0.4524236983842011	0.6678635547576302	0.4236983842010772	0.6499102333931778
act/23	mean	proj	0	4	True	True	asc	1	0.4488330341113106	0.6624775583482945	0.4236983842010772	0.644524236983842
act/26	mean	proj	0	4	True	True	asc	1	0.45601436265709155	0.6535008976660682	0.4236983842010772	0.6355475763016158
act/19	mean	proj	0	4	True	False	asc	1	0.4506283662477558	0.6696588868940754	0.4236983842010772	0.6732495511669659
act/19	mean	proj	0	3	True	False	asc	1	0.44165170556552963	0.6714542190305206	0.4236983842010772	0.6750448833034112
act/24	mean	proj	1	4	False	False	asc	1	0.4542190305206463	0.6696588868940754	0.42190305206463197	0.6570915619389587
act/30	mean	proj	1	4	False	False	asc	1	0.4380610412926391	0.6086175942549371	0.42190305206463197	0.6283662477558348
