strategy	position	pooling	method	c_begin	c_end	centered	weighted	threshold	seed	sel_by	source	layer_range	gamma	w	orient	undisc_step_acc_val	undisc_agent_acc_val	undisc_step_acc_test	undisc_agent_acc_test	disc_step_acc_val	disc_agent_acc_val	disc_step_acc_test	disc_agent_acc_test
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.0	1	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.0	2	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.0	3	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.0	4	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.0	5	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.0	all	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.1	1	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.10344827586206896	0.5517241379310345
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.1	2	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.6206896551724138
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.1	3	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.6551724137931034
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.1	4	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.6896551724137931
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.1	5	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.6896551724137931
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.1	all	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6551724137931034	0.13793103448275862	0.6206896551724138
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.2	1	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.5862068965517241	0.06896551724137931	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.2	2	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.10344827586206896	0.5862068965517241
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.2	3	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.10344827586206896	0.6206896551724138
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.2	4	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.10344827586206896	0.6896551724137931
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.2	5	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6551724137931034	0.10344827586206896	0.6896551724137931
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.2	all	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.6551724137931034
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.3	1	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.5517241379310345	0.06896551724137931	0.4827586206896552
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.3	2	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.5862068965517241	0.06896551724137931	0.5172413793103449
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.3	3	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.5862068965517241	0.10344827586206896	0.6206896551724138
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.3	4	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6551724137931034	0.10344827586206896	0.6551724137931034
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.3	5	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6206896551724138	0.10344827586206896	0.6896551724137931
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.3	all	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.2413793103448276	0.6551724137931034	0.13793103448275862	0.6551724137931034
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.4	1	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.1724137931034483	0.5517241379310345	0.06896551724137931	0.4827586206896552
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.4	2	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.5517241379310345	0.06896551724137931	0.5172413793103449
svd	act/14	last	proj	8	11	False	False		1	val	correct-full/magentic	0-8	0.4	3	negate	0.2413793103448276	0.6206896551724138	0.13793103448275862	0.5862068965517241	0.20689655172413793	0.5862068965517241	0.10344827586206896	0.5862068965517241
