strategy	position	pooling	method	c_begin	c_end	centered	weighted	threshold	seed	sel_by	source	layer_range	gamma	w	orient	undisc_step_acc_val	undisc_agent_acc_val	undisc_step_acc_test	undisc_agent_acc_test	disc_step_acc_val	disc_agent_acc_val	disc_step_acc_test	disc_agent_acc_test
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	0-8	0.0	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	0-8	0.5	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.1741472172351885	0.7109515260323159	0.19030520646319568	0.7127468581687613
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	8-16	0.0	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	8-16	0.5	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.17055655296229802	0.7127468581687613	0.19030520646319568	0.7163375224416517
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	16-24	0.0	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	16-24	0.5	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.17594254937163376	0.7127468581687613	0.19030520646319568	0.7163375224416517
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	24-32	0.0	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	24-32	0.5	all	negate	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.1741472172351885	0.7145421903052065	0.19030520646319568	0.7163375224416517
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	0-8	0.0	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	0-8	0.5	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.21903052064631956	0.6858168761220825	0.21364452423698385	0.7001795332136446
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	8-16	0.0	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	8-16	0.5	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.2118491921005386	0.6840215439856373	0.20646319569120286	0.6947935368043088
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	16-24	0.0	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	16-24	0.5	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.21903052064631956	0.6858168761220825	0.21005385996409337	0.7001795332136446
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	24-32	0.0	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754
svd	act/15	mean	proj	0	5	False	False		1	val	correct-full/magentic	24-32	0.5	all	inverse	0.4614003590664273	0.7019748653500898	0.40394973070017953	0.696588868940754	0.21543985637342908	0.6858168761220825	0.21005385996409337	0.6983842010771992
