strategy	position	pooling	method	c_begin	c_end	centered	weighted	threshold	seed	sel_by	source	layer_range	gamma	w	orient	undisc_step_acc_val	undisc_agent_acc_val	undisc_step_acc_test	undisc_agent_acc_test	disc_step_acc_val	disc_agent_acc_val	disc_step_acc_test	disc_agent_acc_test
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	0-8	0.0	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	0-8	0.5	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.30158730158730157	0.49206349206349204	0.31746031746031744	0.5079365079365079
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	8-16	0.0	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	8-16	0.5	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.31746031746031744	0.5238095238095238	0.30158730158730157	0.49206349206349204
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	16-24	0.0	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	16-24	0.5	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.30158730158730157	0.49206349206349204	0.3333333333333333	0.5238095238095238
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	24-32	0.0	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	24-32	0.5	all	negate	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.31746031746031744	0.5079365079365079	0.3333333333333333	0.5238095238095238
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	0-8	0.0	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	0-8	0.5	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.2222222222222222	0.5396825396825397	0.20634920634920634	0.47619047619047616
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	8-16	0.0	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	8-16	0.5	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.2222222222222222	0.5396825396825397	0.20634920634920634	0.47619047619047616
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	16-24	0.0	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	16-24	0.5	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.2222222222222222	0.5396825396825397	0.20634920634920634	0.4603174603174603
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	24-32	0.0	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	24-32	0.5	all	inverse	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.2222222222222222	0.5396825396825397	0.20634920634920634	0.4603174603174603
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	0-8	0.0	all	sigmoid	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	0-8	0.5	all	sigmoid	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.3492063492063492	0.5396825396825397	0.31746031746031744	0.47619047619047616
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	8-16	0.0	all	sigmoid	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127
svd	act/15	mean	proj	0	10	False	False		1	val	correct-full/magentic	8-16	0.5	all	sigmoid	0.36507936507936506	0.5555555555555556	0.23809523809523808	0.4126984126984127	0.3492063492063492	0.5396825396825397	0.31746031746031744	0.5238095238095238
