seed	pooling	sel_by	source	position	method	c_begin	c_end	centered	weighted	undisc_step_acc_val	undisc_agent_acc_val	undisc_step_acc_test	undisc_agent_acc_test	svd_orient	layer_range	gamma	w	disc_step_acc_val	disc_agent_acc_val	disc_step_acc_test	disc_agent_acc_test	diff_step_acc_val	diff_agent_acc_val	diff_step_acc_test	diff_agent_acc_test
1	last	test	correct-full/magentic	act/3	proj	1	6	False	False	0.2539682539682539	0.5396825396825397	0.4126984126984127	0.5873015873015873	negate	0-2	0.1	2	0.2857142857142857	0.5555555555555556	0.3968253968253968	0.5714285714285714	0.0317460317460318	0.015873015873015928	-0.015873015873015872	-0.015873015873015928
2	last	test	correct-full/magentic	act/3	proj	1	8	False	False	0.2539682539682539	0.5396825396825397	0.365079365079365	0.4285714285714285	negate	0-2	0.4	1	0.365079365079365	0.6031746031746031	0.2698412698412698	0.4285714285714285	0.1111111111111111	0.06349206349206349	-0.09523809523809518	0.0
3	last	test	correct-full/magentic	act/3	proj	1	13	False	False	0.2698412698412698	0.5238095238095238	0.3809523809523809	0.5238095238095238	negate	0-2	0.1	1	0.3174603174603174	0.5396825396825397	0.3809523809523809	0.5396825396825397	0.04761904761904756	0.015873015873015817	0.0	0.015873015873015817
1	mean	test	correct-full/magentic	act/31	proj	0	20	True	False	0.2857142857142857	0.5555555555555556	0.4126984126984127	0.5238095238095238	negate	0-2	0.4	all	0.3809523809523809	0.5555555555555556	0.3333333333333333	0.492063492063492	0.09523809523809518	0.0	-0.07936507936507936	-0.031746031746031855
2	mean	test	correct-full/magentic	act/31	proj	1	19	False	False	0.2857142857142857	0.4603174603174603	0.3809523809523809	0.5714285714285714	inverse	0-2	0.3	1	0.3492063492063492	0.5079365079365079	0.3809523809523809	0.5396825396825397	0.06349206349206349	0.047619047619047616	0.0	-0.031746031746031744
3	mean	test	correct-full/magentic	act/19	proj	0	3	True	False	0.1904761904761904	0.492063492063492	0.4126984126984127	0.5714285714285714	negate	0-2	0.6	all	0.3174603174603174	0.5238095238095238	0.3333333333333333	0.5079365079365079	0.12698412698412698	0.031746031746031855	-0.07936507936507936	-0.06349206349206349
1	last	val	correct-full/magentic	act/7	proj	2	5	True	False	0.3015873015873015	0.5555555555555556	0.1746031746031746	0.4761904761904761	inverse	0-2	0.1	2	0.3174603174603174	0.5714285714285714	0.1587301587301587	0.4285714285714285	0.015873015873015872	0.015873015873015817	-0.0158730158730159	-0.047619047619047616
2	last	val	correct-full/magentic	act/3	proj	1	12	False	False	0.3174603174603174	0.5873015873015873	0.2857142857142857	0.3809523809523809	negate	0-2	0.1	1	0.365079365079365	0.6031746031746031	0.3174603174603174	0.4285714285714285	0.047619047619047616	0.015873015873015817	0.03174603174603169	0.047619047619047616
3	last	val	correct-full/magentic	act/7	proj	1	13	False	False	0.3015873015873015	0.5873015873015873	0.3015873015873015	0.5396825396825397	inverse	0-2	0.2	3	0.3333333333333333	0.5714285714285714	0.3015873015873015	0.5238095238095238	0.0317460317460318	-0.015873015873015928	0.0	-0.015873015873015817
1	mean	val	correct-full/magentic	act/15	proj	10	12	True	False	0.4126984126984127	0.5396825396825397	0.238095238095238	0.4285714285714285	inverse	4-6	0.4	1	0.4285714285714285	0.5396825396825397	0.238095238095238	0.4126984126984127	0.015873015873015817	0.0	0.0	-0.015873015873015817
2	mean	val	correct-full/magentic	act/31_normed	proj	0	20	True	False	0.365079365079365	0.6190476190476191	0.3174603174603174	0.492063492063492	inverse	0-2	0.1	1	0.4126984126984127	0.6190476190476191	0.3333333333333333	0.492063492063492	0.04761904761904767	0.0	0.015873015873015928	0.0
3	mean	val	correct-full/magentic	act/31	proj	1	13	False	False	0.3492063492063492	0.5555555555555556	0.2698412698412698	0.4761904761904761	negate	2-4	0.2	1	0.3809523809523809	0.6031746031746031	0.3015873015873015	0.4603174603174603	0.03174603174603169	0.04761904761904756	0.03174603174603169	-0.015873015873015817
