model	subset	seed	position	c_begin	c_end	strategy	layer_range	gamma	w	step_acc_val@1	agent_acc_val@1	step_acc_val@3	agent_acc_val@3	step_acc_test@1	agent_acc_test@1	step_acc_test@3	agent_acc_test@3
deepseek-8b	wikimqa	17	act/12	0	3	backprop	0-8	0.1	1	0.5850340136054422	0.7210884353741497	0.7482993197278912	0.8435374149659864	0.5722070844686649	0.7029972752043597	0.7029972752043597	0.8038147138964578
deepseek-8b	wikimqa	19	act/12	0	3	backprop	0-8	0.1	1	0.5850340136054422	0.7482993197278912	0.7346938775510204	0.8571428571428571	0.547683923705722	0.6784741144414169	0.6920980926430518	0.784741144414169
deepseek-8b	wikimqa	18	act/12	0	3	backprop	0-8	0.1	1	0.5782312925170068	0.7414965986394558	0.7482993197278912	0.8503401360544217	0.5395095367847411	0.7029972752043597	0.6948228882833788	0.8201634877384196
deepseek-8b	wikimqa	17	act/12	0	3	base	-	0.0	-	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	0-8	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	0-8	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	0-8	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	0-8	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	0-8	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	0-8	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	0-8	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	0-8	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	0-8	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	0-8	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	0-8	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	0-8	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	0-8	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	0-8	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	0-8	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	0-8	0.0	all	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	0-8	0.0	all	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	0-8	0.0	all	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	8-16	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	8-16	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	8-16	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	8-16	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	8-16	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	8-16	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	8-16	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	8-16	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	8-16	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	8-16	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	8-16	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	8-16	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	8-16	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	8-16	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	8-16	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	8-16	0.0	all	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	8-16	0.0	all	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	8-16	0.0	all	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	16-24	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	16-24	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	16-24	0.0	1	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	16-24	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	16-24	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	16-24	0.0	2	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	16-24	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	16-24	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	16-24	0.0	3	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	16-24	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	16-24	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	16-24	0.0	4	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	16-24	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-strong	16-24	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	succ-near	16-24	0.0	5	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
deepseek-8b	wikimqa	17	act/12	0	3	backprop	16-24	0.0	all	0.5034013605442177	0.7551020408163265	0.7074829931972789	0.7959183673469388	0.5313351498637602	0.6730245231607629	0.6784741144414169	0.7574931880108992
